北京移动,#genre#
超级电影,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPRR4mbRWhkCFuUCVm9THg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM4kysjLk_woYMRnu35KtBV%2CEND
超级综艺,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ejm-KqHfTZezbm9C-325YiA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNnfpAUC20DSCXUyGpDggnK%2CEND
超级体育,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eg-EQHTrpbCOxNSgnFRbr4w%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMNhcQPODGVtsSVKlB7CbAh%2CEND
金牌综艺,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227004/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkcfszuSJNo6WZ8h7xrIswA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWi_zfgUXV5YnB6haFF-C2%2CEND
北京IPTV 4K超清[0*0],http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~e2qS8h6u-xp3gd50vNr1sw~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPPFD3HVWEytEVyliOxehfe%2CEND
北京国际,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226510/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EIfgL7tTUNqHAIdgvKuwj8A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPr9j5nfyiWS_jEXD6m401A%2CEND
北京新闻,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EncK5uEAdYwWMsf8WJWI1mQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_LSIQh_h2P54Cz-MqgJqC%2CEND
北京文艺,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226440/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWrJcgMpdGPvZavpf4dmmrQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNhmwDsUZnvQgU5E5wiGA2g%2CEND
北京体育休闲,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226438/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EeVAybrHg955d_IRT9e_uHQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMLCKqkSfuGOusJwBMwlCbz%2CEND
北京影视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226433/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EygquRbh9L0wUPRY53fsZWw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO62IynDcU1yYDL1b4Xte8T%2CEND
北京生活,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Es-PVNcPJsjr_oBdcXGT40g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWvZ0r6eMXcXJOGrCpJiq1%2CEND
北京财经,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eh9_SEkmWeMdS1TMnIILZgg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPIiicEW7OIvk1s-X-PXHqO%2CEND
北京纪实科教,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226434/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ejj3PtVjzl6ZzFdM-Vi1dmQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPJa61jREJv4ZfZigyrxX0U%2CEND
北京IPTV 淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
北京IPTV 淘剧场,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQaJ92NID2SpQlY6_VJVogg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOuQYJeiYEeFWTkFfE86Vq-%2CEND
北京IPTV 淘娱乐,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ex0efg9fpenP8E8lWJUb5Lg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
北京IPTV 淘BABY,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EN0sbBMpQv4sLsW5foy3YfA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
北京IPTV 萌宠TV,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E_PpxWPtvSZRFtu_Ged_-vQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO0istnBuoA2R9ODSCqyIyS%2CEND
中国教育1台,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EB8MrpAzJ_Bw12HHVBcZO6g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNONWWecbSKZXNjh_5hExtTC%2CEND
中国教育2台[785*576],http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7AxXs4eTU2oiWrhopr9sHw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNxsM0Bor098BJglrhfEQTl%2CEND
中国教育4台[785*576],http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226557/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBzZToIaOOoaa_jAUfhUQHQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOD9BEmVSNbqSQpqXZxnxbk%2CEND
migu-央卫1080,#genre#
CCTV1综合[1920*1080],http://go.bkpcp.top/mg/cctv1
CCTV2财经[1920*1080],http://go.bkpcp.top/mg/cctv2
CCTV3综艺[1920*1080],http://go.bkpcp.top/mg/cctv3
CCTV4国际[1920*1080],http://go.bkpcp.top/mg/cctv4
CCTV5体育[1920*1080],http://go.bkpcp.top/mg/cctv5
CCTV5+体育赛事[1920*1080],http://go.bkpcp.top/mg/cctv5p
CCTV6电影[1920*1080],http://go.bkpcp.top/mg/cctv6
CCTV7国防军事[1920*1080],http://go.bkpcp.top/mg/cctv7
CCTV8电视剧[1920*1080],http://go.bkpcp.top/mg/cctv8
CCTV9记录[1920*1080],http://go.bkpcp.top/mg/cctv9
CCTV10科教[1920*1080],http://go.bkpcp.top/mg/cctv10
CCTV11戏曲[1920*1080],http://go.bkpcp.top/mg/cctv11
CCTV12社会与法[1920*1080],http://go.bkpcp.top/mg/cctv12
CCTV13新闻[1920*1080],http://go.bkpcp.top/mg/cctv13
CCTV14少儿[1920*1080],http://go.bkpcp.top/mg/cctv14
CCTV15音乐[1920*1080],http://go.bkpcp.top/mg/cctv15
CCTV16奥林匹克[1920*1080],http://go.bkpcp.top/mg/cctv16
CCTV17农村[1920*1080],http://go.bkpcp.top/mg/cctv17
江苏卫视[1920*1080],http://go.bkpcp.top/mg/jsws
东方卫视[1920*1080],http://go.bkpcp.top/mg/dfws
浙江卫视[1920*1080],http://go.bkpcp.top/mg/zjws
山东卫视[1920*1080],http://go.bkpcp.top/mg/sdws
安徽卫视[1920*1080],http://go.bkpcp.top/mg/ahws
北京卫视[1920*1080],http://go.bkpcp.top/mg/bjws
东南卫视[1920*1080],http://go.bkpcp.top/mg/dnws
天津卫视[1920*1080],http://go.bkpcp.top/mg/tjws
重庆卫视[1920*1080],http://go.bkpcp.top/mg/cqws
深圳卫视[1920*1080],http://go.bkpcp.top/mg/szws
广东卫视[1920*1080],http://go.bkpcp.top/mg/gdws
天津卫视[1920*1080],http://go.bkpcp.top/mg/tjws
贵州卫视[1920*1080],http://go.bkpcp.top/mg/gzws
四川卫视[1920*1080],http://go.bkpcp.top/mg/scws
云南卫视[1920*1080],http://go.bkpcp.top/mg/ynws
广西卫视[1920*1080],http://go.bkpcp.top/mg/gxws
黑龙江卫视[1920*1080],http://go.bkpcp.top/mg/hljws
山西卫视[1920*1080],http://go.bkpcp.top/mg/sxws
江西卫视[1920*1080],http://go.bkpcp.top/mg/jxws
湖北卫视[1920*1080],http://go.bkpcp.top/mg/hbws
旅游卫视[1920*1080],http://go.bkpcp.top/mg/lyws
陕西卫视[1920*1080],http://go.bkpcp.top/mg/sxws
厦门卫视[1920*1080],http://go.bkpcp.top/mg/xmws
吉林卫视[1920*1080],http://go.bkpcp.top/mg/jlws
河北卫视[1920*1080],http://go.bkpcp.top/mg/hbws
辽宁卫视[1920*1080],http://go.bkpcp.top/mg/lnws
内蒙古卫视[1920*1080],http://go.bkpcp.top/mg/nmgws
湖南卫视[1920*1080],http://go.bkpcp.top/mg/hnws
河南卫视[1920*1080],http://go.bkpcp.top/mg/hnws
青海卫视[1920*1080],http://go.bkpcp.top/mg/qhws
西藏卫视[1920*1080],http://go.bkpcp.top/mg/xzws
新疆卫视[1920*1080],http://go.bkpcp.top/mg/xjws
兵团卫视[1920*1080],http://go.bkpcp.top/mg/btws
凤凰资讯[1920*1080],http://go.bkpcp.top/mg/fhzx
凤凰中文[1920*1080],http://go.bkpcp.top/mg/fhzw
北京移动-jd,#genre#
CCTV1-综合,http://223.72.123.11:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://223.72.123.11:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://223.72.123.11:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://223.72.123.11:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://223.72.123.11:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://223.72.123.11:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://223.72.123.11:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://223.72.123.11:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://223.72.123.11:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://223.72.123.11:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://223.72.123.11:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://223.72.123.11:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://223.72.123.11:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://223.72.123.11:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://223.72.123.11:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16 奥林匹克,http://223.72.123.11:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
BTV北京卫视,http://223.72.123.11:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
BTV文艺,http://223.72.123.11:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
BTV科教,http://223.72.123.11:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
BTV影视,http://223.72.123.11:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
BTV新闻,http://223.72.123.11:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
BTV卡酷少儿,http://223.72.123.11:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://223.72.123.11:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://223.72.123.11:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://223.72.123.11:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://223.72.123.11:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://223.72.123.11:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://223.72.123.11:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
北京体育休闲,http://223.72.123.11:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://223.72.123.11:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://223.72.123.11:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://223.72.123.11:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://223.72.123.11:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://223.72.123.11:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://223.72.123.11:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://223.72.123.11:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://223.72.123.11:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://223.72.123.11:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://223.72.123.11:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://223.72.123.11:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://223.72.123.11:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.72.123.11:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
北京财经,http://223.72.123.11:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
北京科教,http://223.72.123.11:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
bfgd,#genre#
电影,http://120.76.248.139/live/bfgd/4200000289.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8
湖南卫视,http://120.76.248.139/live/bfgd/4200000086.m3u8
河南卫视,http://120.76.248.139/live/bfgd/4200000339.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8
四川卫视,http://120.76.248.139/live/bfgd/4200000103.m3u8
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
陕西卫视,http://120.76.248.139/live/bfgd/4200000512.m3u8
广西卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8
云南卫视,http://120.76.248.139/live/bfgd/4200000482.m3u8
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8 
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000292.m3u8
辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000290.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000291.m3u8
湖南|hnjykt,http://120.76.248.139/live/bfgd/4200000350.m3u8
甘肃|购物,http://120.76.248.139/live/bfgd/4200000626.m3u8
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000296.m3u8
中国教育,http://120.76.248.139/live/bfgd/4200000492.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000295.m3u8
中国教育1,http://120.76.248.139/live/bfgd/4200000135.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000297.m3u8
CGTN俄罗斯语,http://120.76.248.139/live/bfgd/4200000309.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000636.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
都市剧场,http://120.76.248.139/live/bfgd/4200000168.m3u8
魅力足球,http://120.76.248.139/live/bfgd/4200000633.m3u8
辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000615.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8  
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
CGTN阿拉伯语,http://120.76.248.139/live/bfgd/4200000308.m3u8
纪录片,http://120.76.248.139/live/bfgd/4200000288.m3u8
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000286.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000287.m3u8
百姓健康,http://120.76.248.139/live/bfgd/4200000219.m3u8
湖南茶道http://120.76.248.139/live/bfgd/4200000181.m3u8
CGTN西班牙语,http://120.76.248.139/live/bfgd/4200000306.m3u8
CCTV-世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
CCTV-http://120.76.248.139/live/bfgd/4200000176.m3u8
CCTV-怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
在,http://120.76.248.139/live/bfgd/4200000164.m3u8
黑龙江卫视,http://120.76.248.139/live/bfgd/4200000095.m3u8
上海|新视觉http://120.76.248.139/live/bfgd/4200000249.m3u8
新影-老故事,http://120.76.248.139/live/bfgd/4200000166.m3u8
CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV12http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV5+,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8  
CCTV17,http://120.76.248.139/live/bfgd/4200000204.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8
CGTN,http://120.76.248.139/live/bfgd/4200000134.m3u8
辽宁|营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
北京|北京纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
辽宁|丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8  
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8
北京联通,#genre#
CCTV1,http://114.243.125.249:8188/rtp/239.3.1.129:8008
CCTV2,http://114.243.125.249:8188/rtp/239.3.1.60:8084
CCTV3,http://114.243.125.249:8188/rtp/239.3.1.172:8001
CCTV4,http://114.243.125.249:8188/rtp/239.3.1.105:8092
CCTV4欧洲,http://114.243.125.249:8188/rtp/239.3.1.213:4220
CCTV4美洲,http://114.243.125.249:8188/rtp/239.3.1.214:4220
CCTV5,http://114.243.125.249:8188/rtp/239.3.1.173:8001
CCTV5+,http://114.243.125.249:8188/rtp/239.3.1.130:8004
CCTV6,http://114.243.125.249:8188/rtp/239.3.1.174:8001
CCTV7,http://114.243.125.249:8188/rtp/239.3.1.61:8104
CCTV8,http://114.243.125.249:8188/rtp/239.3.1.175:8001
CCTV9,http://114.243.125.249:8188/rtp/239.3.1.62:8112
CCTV10,http://114.243.125.249:8188/rtp/239.3.1.63:8116
CCTV11,http://114.243.125.249:8188/rtp/239.3.1.152:8120
CCTV12,http://114.243.125.249:8188/rtp/239.3.1.64:8124
CCTV13,http://114.243.125.249:8188/rtp/239.3.1.124:8128
CCTV14,http://114.243.125.249:8188/rtp/239.3.1.65:8132
CCTV15,http://114.243.125.249:8188/rtp/239.3.1.153:8136
CCTV16,http://114.243.125.249:8188/rtp/239.3.1.184:8001
CCTV17,http://114.243.125.249:8188/rtp/239.3.1.151:8144
CETV1,http://114.243.125.249:8188/rtp/239.3.1.57:8152
CETV2,http://114.243.125.249:8188/rtp/239.3.1.54:4120
CETV4,http://114.243.125.249:8188/rtp/239.3.1.56:4120
CGTN,http://114.243.125.249:8188/rtp/239.3.1.215:4220
CGTN纪录,http://114.243.125.249:8188/rtp/239.3.1.216:4220
CGTN阿语,http://114.243.125.249:8188/rtp/239.3.1.219:4220
CGTN俄语,http://114.243.125.249:8188/rtp/239.3.1.220:4220
CGTN西语,http://114.243.125.249:8188/rtp/239.3.1.217:4220
CGTN法语,http://114.243.125.249:8188/rtp/239.3.1.218:4220
茶频道,http://114.243.125.249:8188/rtp/239.3.1.165:8001
金鹰纪实,http://114.243.125.249:8188/rtp/239.3.1.58:8156
快乐垂钓,http://114.243.125.249:8188/rtp/239.3.1.164:8001
中国交通,http://114.243.125.249:8188/rtp/239.3.1.188:8001
北京卫视4K,http://114.243.125.249:8188/rtp/239.3.1.140:8001
北京卫视4K,http://114.243.125.249:8188/rtp/239.3.1.139:8001
东方卫视4K,http://114.243.125.249:8188/rtp/239.3.1.119:3006
广东卫视4K,http://114.243.125.249:8188/rtp/239.3.1.203:2000
深圳卫视4K,http://114.243.125.249:8188/rtp/239.3.1.202:2000
湖南卫视4K,http://114.243.125.249:8188/rtp/239.3.1.112:3002
山东卫视4K,http://114.243.125.249:8188/rtp/239.3.1.144:3005
四川卫视4K,http://114.243.125.249:8188/rtp/239.3.1.131:3001
浙江卫视4K,http://114.243.125.249:8188/rtp/239.3.1.114:3004
江苏卫视4K,http://114.243.125.249:8188/rtp/239.3.1.113:3003
重庆卫视,http://114.243.125.249:8188/rtp/239.3.1.122:8160
江苏卫视,http://114.243.125.249:8188/rtp/239.3.1.135:8028
浙江卫视,http://114.243.125.249:8188/rtp/239.3.1.137:8036
东方卫视,http://114.243.125.249:8188/rtp/239.3.1.136:8032
深圳卫视,http://114.243.125.249:8188/rtp/239.3.1.134:8020
北京卫视,http://114.243.125.249:8188/rtp/239.3.1.241:8000
山东卫视,http://114.243.125.249:8188/rtp/239.3.1.209:8052
天津卫视,http://114.243.125.249:8188/rtp/239.3.1.141:1234
贵州卫视,http://114.243.125.249:8188/rtp/239.3.1.149:8076
四川卫视,http://114.243.125.249:8188/rtp/239.3.1.29:8288
云南卫视,http://114.243.125.249:8188/rtp/239.3.1.26:8108
广西卫视,http://114.243.125.249:8188/rtp/239.3.1.39:8300
黑龙江卫视,http://114.243.125.249:8188/rtp/239.3.1.133:8016
安徽卫视,http://114.243.125.249:8188/rtp/239.3.1.211:8064
山西卫视,http://114.243.125.249:8188/rtp/239.3.1.42:8172
江西卫视,http://114.243.125.249:8188/rtp/239.3.1.123:8164
湖北卫视,http://114.243.125.249:8188/rtp/239.3.1.138:8044
旅游卫视,http://114.243.125.249:8188/rtp/239.3.1.45:8304
陕西卫视,http://114.243.125.249:8188/rtp/239.3.1.41:8140
东南卫视,http://114.243.125.249:8188/rtp/239.3.1.156:8148
厦门卫视,http://114.243.125.249:8188/rtp/239.3.1.143:4120
吉林卫视,http://114.243.125.249:8188/rtp/239.3.1.240:8172
辽宁卫视,http://114.243.125.249:8188/rtp/239.3.1.210:8056
内蒙古卫视,http://114.243.125.249:8188/rtp/239.3.1.43:8176
湖南卫视,http://114.243.125.249:8188/rtp/239.3.1.132:8012
广东卫视,http://114.243.125.249:8188/rtp/239.3.1.142:8048
河南卫视,http://114.243.125.249:8188/rtp/239.3.1.50:8184
河北卫视,http://114.243.125.249:8188/rtp/239.3.1.148:8072
青海卫视,http://114.243.125.249:8188/rtp/239.3.1.44:8184
西藏卫视,http://114.243.125.249:8188/rtp/239.3.1.166:8188
